id,pubMedId,publishedDateForPrint,title,authors,openAccess
717955236,22939621,2012 Aug 31,Step-wise methylation of histone H3K9 positions heterochromatin at the nuclear periphery.,Towbin BD; González-Aguilera C; Sack R; Gaidatzis D; Kalck V; Meister P; Askjaer P; Gasser SM,False
714297868,22265419,2012 Jan 20,HSF-1 regulators DDL-1/2 link insulin-like signaling to heat-shock responses and modulation of longevity.,Chiang WC; Ching TT; Lee HC; Mousigian C; Hsu AL,False
717950353,22682244,2012 Jun 08,Multifocal epithelial tumors and field cancerization from loss of mesenchymal CSL signaling.,Hu B; Castillo E; Harewood L; Ostano P; Reymond A; Dummer R; Raffoul W; Hoetzenecker W; Hofbauer GF; Dotto GP,False
717956627,22863006,2012 Aug 03,Dynamic assembly of brambleberry mediates nuclear envelope fusion during early development.,Abrams EW; Zhang H; Marlow FL; Kapp L; Lu S; Mullins MC,False
717955944,22726442,2012 Jun 22,Tiki1 is required for head formation via Wnt cleavage-oxidation and inactivation.,Zhang X; Abreu JG; Yokota C; MacDonald BT; Singh S; Coburn KL; Cheong SM; Zhang MM; Ye QZ; Hang HC; Steen H; He X,False
8487957,21215371,2011 Jan 07,The cell-non-autonomous nature of electron transport chain-mediated longevity.,Durieux J; Wolff S; Dillin A,False
717954107,22939623,2012 Aug 31,"Lis1 acts as a ""clutch"" between the ATPase and microtubule-binding domains of the dynein motor.",Huang J; Roberts AJ; Leschziner AE; Reck-Peterson SL,False
717954063,22901803,2012 Aug 17,PKM2 phosphorylates histone H3 and promotes gene transcription and tumorigenesis.,Yang W; Xia Y; Hawke D; Li X; Liang J; Xing D; Aldape K; Hunter T; Alfred Yung WK; Lu Z,False
717953406,22901814,2012 Aug 17,A genome-scale resource for in vivo tag-based protein function exploration in C. elegans.,Sarov M; Murray JI; Schanze K; Pozniakovski A; Niu W; Angermann K; Hasse S; Rupprecht M; Vinis E; Tinney M; Preston E; Zinke A; Enst S; Teichgraber T; Janette J; Reis K; Janosch S; Schloissnig S; Ejsmont RK; Slightam C; Xu X; Kim SK; Reinke V; Stewart AF; Snyder M; Waterston RH; Hyman AA,False
717953630,22682245,2012 Jun 08,The intra-S phase checkpoint targets Dna2 to prevent stalled replication forks from reversing.,Hu J; Sun L; Shen F; Chen Y; Hua Y; Liu Y; Zhang M; Hu Y; Wang Q; Xu W; Sun F; Ji J; Murray JM; Carr AM; Kong D,False
717954099,22863003,2012 Aug 03,TPP1 OB-fold domain controls telomere maintenance by recruiting telomerase to chromosome ends.,Zhong FL; Batista LF; Freund A; Pech MF; Venteicher AS; Artandi SE,False
717953894,22385957,2012 Mar 02,Single-cell exome sequencing and monoclonal evolution of a JAK2-negative myeloproliferative neoplasm.,Hou Y; Song L; Zhu P; Zhang B; Tao Y; Xu X; Li F; Wu K; Liang J; Shao D; Wu H; Ye X; Ye C; Wu R; Jian M; Chen Y; Xie W; Zhang R; Chen L; Liu X; Yao X; Zheng H; Yu C; Li Q; Gong Z; Mao M; Yang X; Yang L; Li J; Wang W; Lu Z; Gu N; Laurie G; Bolund L; Kristiansen K; Wang J; Yang H; Li Y; Zhang X; Wang J,False
717953772,22884692,2012 Aug 17,TRIP12 and UBR5 suppress spreading of chromatin ubiquitylation at damaged chromosomes.,Gudjonsson T; Altmeyer M; Savic V; Toledo L; Dinant C; Grøfte M; Bartkova J; Poulsen M; Oka Y; Bekker-Jensen S; Mailand N; Neumann B; Heriche JK; Shearer R; Saunders D; Bartek J; Lukas J; Lukas C,False
717955038,22939627,2012 Aug 31,Drosophila auditory organ genes and genetic hearing defects.,Senthilan PR; Piepenbrock D; Ovezmyradov G; Nadrowski B; Bechstedt S; Pauls S; Winkler M; Möbius W; Howard J; Göpfert MC,False
717954001,22632977,2012 May 25,Identification of the cortical neurons that mediate antidepressant responses.,Schmidt EF; Warner-Schmidt JL; Otopalik BG; Pickett SB; Greengard P; Heintz N,False
717949917,22770215,2012 Jul 06,A translation-like cycle is a quality control checkpoint for maturing 40S ribosome subunits.,Strunk BS; Novak MN; Young CL; Karbstein K,False
717953601,22727045,2012 Jul 06,Proteasomal degradation resolves competition between cell polarization and cellular wound healing.,Kono K; Saeki Y; Yoshida S; Tanaka K; Pellman D,False
717953737,20005802,2009 Dec 11,The structural basis for mRNA recognition and cleavage by the ribosome-dependent endonuclease RelE.,Neubauer C; Gao YG; Andersen KR; Dunham CM; Kelley AC; Hentschel J; Gerdes K; Ramakrishnan V; Brodersen DE,False
717953602,22726432,2012 Jun 22,A movie of RNA polymerase II transcription.,Cheung AC; Cramer P,False
717953299,22738724,2012 Jul 06,C. elegans piRNAs mediate the genome-wide surveillance of germline transcripts.,Lee HC; Gu W; Shirayama M; Youngman E; Conte D; Mello CC,False
717953298,22738726,2012 Jul 06,piRNAs initiate an epigenetic memory of nonself RNA in the C. elegans germline.,Shirayama M; Seth M; Lee HC; Gu W; Ishidate T; Conte D; Mello CC,False
717952883,22817899,2012 Jul 20,Genome-wide single-cell analysis of recombination activity and de novo mutation rates in human sperm.,Wang J; Fan HC; Behr B; Quake SR,False
714497855,22541070,2012 May 11,DICER1 loss and Alu RNA induce age-related macular degeneration via the NLRP3 inflammasome and MyD88.,Tarallo V; Hirano Y; Gelfand BD; Dridi S; Kerur N; Kim Y; Cho WG; Kaneko H; Fowler BJ; Bogdanovich S; Albuquerque RJ; Hauswirth WW; Chiodo VA; Kugel JF; Goodrich JA; Ponicsan SL; Chaudhuri G; Murphy MP; Dunaief JL; Ambati BK; Ogura Y; Yoo JW; Lee DK; Provost P; Hinton DR; Núñez G; Baffi JZ; Kleinman ME; Ambati J,False
717952723,22863013,2012 Aug 03,Synaptic and extrasynaptic NMDA receptors are gated by different endogenous coagonists.,Papouin T; Ladépêche L; Ruel J; Sacchi S; Labasque M; Hanini M; Groc L; Pollegioni L; Mothet JP; Oliet SH,False
717952312,22817897,2012 Jul 20,Noncanonical Wnt signaling maintains hematopoietic stem cells in the niche.,Sugimura R; He XC; Venkatraman A; Arai F; Box A; Semerad C; Haug JS; Peng L; Zhong XB; Suda T; Li L,False
717950464,22770216,2012 Jul 06,Coordination of kinase and phosphatase activities by Lem4 enables nuclear envelope reassembly during mitosis.,Asencio C; Davidson IF; Santarella-Mellwig R; Ly-Hartig TB; Mall M; Wallenfang MR; Mattaj IW; Gorjánácz M,False
717948520,22424224,2012 Mar 16,Regulated noise in the epigenetic landscape of development and disease.,Pujadas E; Feinberg AP,False
717951106,22817892,2012 Jul 20,An α helix to β barrel domain switch transforms the transcription factor RfaH into a translation factor.,Burmann BM; Knauer SH; Sevostyanova A; Schweimer K; Mooney RA; Landick R; Artsimovitch I; Rösch P,False
717597962,22704655,2012 Jun 22,Dynamics and memory of heterochromatin in living cells.,Hathaway NA; Bell O; Hodges C; Miller EL; Neel DS; Crabtree GR,False
716747813,22632972,2012 May 25,Planar cell polarity links axes of spatial dynamics in neural-tube closure.,Nishimura T; Honda H; Takeichi M,False
717950093,22770220,2012 Jul 06,Follicular dendritic cells emerge from ubiquitous perivascular precursors.,Krautler NJ; Kana V; Kranich J; Tian Y; Perera D; Lemm D; Schwarz P; Armulik A; Browning JL; Tallquist M; Buch T; Oliveira-Martins JB; Zhu C; Hermann M; Wagner U; Brink R; Heikenwalder M; Aguzzi A,False
717950700,22726436,2012 Jun 22,A phage tubulin assembles dynamic filaments by an atypical mechanism to center viral DNA within the host cell.,Kraemer JA; Erb ML; Waddling CA; Montabana EA; Zehr EA; Wang H; Nguyen K; Pham DS; Agard DA; Pogliano J,False
714197806,22500807,2012 Apr 13,Inactivation of conserved C. elegans genes engages pathogen- and xenobiotic-associated defenses.,Melo JA; Ruvkun G,False
715898026,22579286,2012 May 11,Nuclear envelope budding enables large ribonucleoprotein particle export during synaptic Wnt signaling.,Speese SD; Ashley J; Jokhi V; Nunnari J; Barria R; Li Y; Ataman B; Koon A; Chang YT; Li Q; Moore MJ; Budnik V,False
717949401,22726440,2012 Jun 22,p53 opens the mitochondrial permeability transition pore to trigger necrosis.,Vaseva AV; Marchenko ND; Ji K; Tsirka SE; Holzmann S; Moll UM,False
717948059,22726435,2012 Jun 22,DNA sequence-dependent compartmentalization and silencing of chromatin at the nuclear lamina.,Zullo JM; Demarco IA; Piqué-Regi R; Gaffney DJ; Epstein CB; Spooner CJ; Luperchio TR; Bernstein BE; Pritchard JK; Reddy KL; Singh H,False
717597952,22500805,2012 Apr 13,Biochemically distinct vesicles from the endoplasmic reticulum fuse to form peroxisomes.,van der Zand A; Gent J; Braakman I; Tabak HF,False
716597903,22608086,2012 Jun 08,Base-resolution analysis of 5-hydroxymethylcytosine in the mammalian genome.,Yu M; Hon GC; Szulwach KE; Song CX; Zhang L; Kim A; Li X; Dai Q; Shen Y; Park B; Min JH; Jin P; Ren B; He C,False
715497908,22541435,2012 Apr 27,Oncogenic Kras maintains pancreatic tumors through regulation of anabolic glucose metabolism.,Ying H; Kimmelman AC; Lyssiotis CA; Hua S; Chu GC; Fletcher-Sananikone E; Locasale JW; Son J; Zhang H; Coloff JL; Yan H; Wang W; Chen S; Viale A; Zheng H; Paik JH; Lim C; Guimaraes AR; Martin ES; Chang J; Hezel AF; Perry SR; Hu J; Gan B; Xiao Y; Asara JM; Weissleder R; Wang YA; Chin L; Cantley LC; DePinho RA,False
717648074,22726439,2012 Jun 22,Retrograde signaling by the plastidial metabolite MEcPP regulates expression of nuclear stress-response genes.,Xiao Y; Savchenko T; Baidoo EE; Chehab WE; Hayden DM; Tolstikov V; Corwin JA; Kliebenstein DJ; Keasling JD; Dehesh K,False
717949760,7736592,1995 May 05,"Translational regulation of oskar mRNA by bruno, an ovarian RNA-binding protein, is essential.",Kim-Ha J; Kerr K; Macdonald PM,False
1120668,18775316,2008 Sep 05,In vivo imaging of oskar mRNA transport reveals the mechanism of posterior localization.,Zimyanin VL; Belaya K; Pecreaux J; Gilchrist MJ; Clark A; Davis I; St Johnston D,False
717949757,2070416,1991 Jul 12,oskar mRNA is localized to the posterior pole of the Drosophila oocyte.,Kim-Ha J; Smith JL; Macdonald PM,False
717949756,2070417,1991 Jul 12,Oskar organizes the germ plasm and directs localization of the posterior determinant nanos.,Ephrussi A; Dickinson LK; Lehmann R,False
717949751,8348610,1993 Aug 13,Processed Vg1 protein is an axial mesoderm inducer in Xenopus.,Thomsen GH; Melton DA,False
717949750,3479264,1987 Dec 04,A maternal mRNA localized to the vegetal hemisphere in Xenopus eggs codes for a growth factor related to TGF-beta.,Weeks DL; Melton DA,False
717949648,15537539,2004 Nov 12,She2p is a novel RNA binding protein with a basic helical hairpin motif.,Niessing D; Hüttelmaier S; Zenklusen D; Singer RH; Burley SK,False
717949645,8625409,1996 Mar 08,"Identification of asymmetrically localized determinant, Ash1p, required for lineage-specific transcription of the yeast HO gene.",Sil A; Herskowitz I,False
717949644,8625408,1996 Mar 08,Asymmetric accumulation of Ash1p in postanaphase nuclei depends on a myosin and restricts yeast mating-type switching to mother cells.,Bobola N; Jansen RP; Shin TH; Nasmyth K,False
716947858,22541437,2012 Apr 27,A self-produced trigger for biofilm disassembly that targets exopolysaccharide.,Kolodkin-Gal I; Cao S; Chai L; Böttcher T; Kolter R; Clardy J; Losick R,False
717747861,22726441,2012 Jun 22,Fibroblast growth factor 13 is a microtubule-stabilizing protein regulating neuronal polarization and migration.,Wu QF; Yang L; Li S; Wang Q; Yuan XB; Gao X; Bao L; Zhang X,False
716997855,22632974,2012 May 25,Ca(V)1 and Ca(V)2 channels engage distinct modes of Ca(2+) signaling to control CREB-dependent gene expression.,Wheeler DG; Groth RD; Ma H; Barrett CF; Owen SF; Safa P; Tsien RW,False
717247960,22484060,2012 Apr 13,A mechanism for gene-environment interaction in the etiology of congenital scoliosis.,Sparrow DB; Chapman G; Smith AJ; Mattar MZ; Major JA; O'Reilly VC; Saga Y; Zackai EH; Dormans JP; Alman BA; McGregor L; Kageyama R; Kusumi K; Dunwoodie SL,False
717548117,22682246,2012 Jun 08,Controlling long-range genomic interactions at a native locus by targeted tethering of a looping factor.,Deng W; Lee J; Wang H; Miller J; Reik A; Gregory PD; Dean A; Blobel GA,False
717447807,22726444,2012 Jun 22,The RacGAP β2-Chimaerin selectively mediates axonal pruning in the hippocampus.,Riccomagno MM; Hurtado A; Wang H; Macopson JG; Griner EM; Betz A; Brose N; Kazanietz MG; Kolodkin AL,False
716747900,22632975,2012 May 25,A distal axonal cytoskeleton forms an intra-axonal boundary that controls axon initial segment assembly.,Galiano MR; Jha S; Ho TS; Zhang C; Ogawa Y; Chang KJ; Stankewich MC; Mohler PJ; Rasband MN,False
715697803,22541439,2012 Apr 27,Inhibitory interneuron deficit links altered network activity and cognitive dysfunction in Alzheimer model.,Verret L; Mann EO; Hang GB; Barth AM; Cobos I; Ho K; Devidze N; Masliah E; Kreitzer AC; Mody I; Mucke L; Palop JJ,False
717348028,22265405,2012 Jan 20,Forkhead transcription factors establish origin timing and long-range clustering in S. cerevisiae.,Knott SR; Peace JM; Ostrow AZ; Gan Y; Rex AE; Viggiani CJ; Tavaré S; Aparicio OM,False
14264973,22445172,2012 Mar 30,ATP-triggered conformational changes delineate substrate-binding and -folding mechanics of the GroEL chaperonin.,Clare DK; Vasishtan D; Stagg S; Quispe J; Farr GW; Topf M; Horwich AL; Saibil HR,False
717347864,22500808,2012 Apr 13,Dynamic transformations of genome-wide epigenetic marking and transcriptional control establish T cell identity.,Zhang JA; Mortazavi A; Williams BA; Wold BJ; Rothenberg EV,False
14261958,22325148,2012 Feb 17,RYBP-PRC1 complexes mediate H2A ubiquitylation at polycomb target sites independently of PRC2 and H3K27me3.,Tavares L; Dimitrova E; Oxley D; Webster J; Poot R; Demmers J; Bezstarosti K; Taylor S; Ura H; Koide H; Wutz A; Vidal M; Elderkin S; Brockdorff N,False
717047828,22608085,2012 Jun 22,Comprehensive analysis of mRNA methylation reveals enrichment in 3' UTRs and near stop codons.,Meyer KD; Saletore Y; Zumbo P; Elemento O; Mason CE; Jaffrey SR,False
14196956,22385960,2012 Mar 02,Order out of disorder: working cycle of an intrinsically unfolded chaperone.,Reichmann D; Xu Y; Cremers CM; Ilbert M; Mittelman R; Fitzgerald MC; Jakob U,False
715747807,22500803,2012 Apr 13,EBs recognize a nucleotide-dependent structural cap at growing microtubule ends.,Maurer SP; Fourniol FJ; Bohner G; Moores CA; Surrey T,False
715697918,22579289,2012 May 11,Inverse synaptic tagging of inactive synapses via dynamic interaction of Arc/Arg3.1 with CaMKIIβ.,Okuno H; Akashi K; Ishii Y; Yagishita-Kyo N; Suzuki K; Nonaka M; Kawashima T; Fujii H; Takemoto-Kimura S; Abe M; Natsume R; Chowdhury S; Sakimura K; Worley PF; Bito H,False
716748203,22632761,2012 Jun 08,Identification of drugs including a dopamine receptor antagonist that selectively target cancer stem cells.,Sachlos E; Risueño RM; Laronde S; Shapovalova Z; Lee JH; Russell J; Malig M; McNicol JD; Fiebig-Comyn A; Graham M; Levadoux-Martin M; Lee JB; Giacomelli AO; Hassell JA; Fischer-Russell D; Trus MR; Foley R; Leber B; Xenocostas A; Brown ED; Collins TJ; Bhatia M,False
716748201,22541436,2012 Apr 27,A cardiac microRNA governs systemic energy homeostasis by regulation of MED13.,Grueter CE; van Rooij E; Johnson BA; DeLeon SM; Sutherland LB; Qi X; Gautron L; Elmquist JK; Bassel-Duby R; Olson EN,False
717147865,20303879,2010 Mar 19,Endoplasmic reticulum stress and the inflammatory basis of metabolic disease.,Hotamisligil GS,False
716547846,22196735,2011 Dec 23,The functional organization of cutaneous low-threshold mechanosensory neurons.,Li L; Rutlin M; Abraira VE; Cassidy C; Kus L; Gong S; Jankowski MP; Luo W; Heintz N; Koerber HR; Woodbury CJ; Ginty DD,False
716497865,22632968,2012 May 25,LINC complexes form by binding of three KASH peptides to domain interfaces of trimeric SUN proteins.,Sosa BA; Rothballer A; Kutay U; Schwartz TU,False
716497801,22541429,2012 Apr 27,"Hikeshi, a nuclear import carrier for Hsp70s, protects cells from heat shock-induced nuclear damage.",Kose S; Furuta M; Imamoto N,False
714797873,22385964,2012 Mar 02,A differentiation checkpoint limits hematopoietic stem cell self-renewal in response to DNA damage.,Wang J; Sun Q; Morita Y; Jiang H; Gross A; Lechel A; Hildner K; Guachalla LM; Gompf A; Hartmann D; Schambach A; Wuestefeld T; Dauch D; Schrezenmeier H; Hofmann WK; Nakauchi H; Ju Z; Kestler HA; Zender L; Rudolph KL,False
716397804,22579290,2012 May 11,Species-dependent posttranscriptional regulation of NOS1 by FMRP in the developing cerebral cortex.,Kwan KY; Lam MM; Johnson MB; Dube U; Shim S; Rašin MR; Sousa AM; Fertuzinhos S; Chen JG; Arellano JI; Chan DW; Pletikos M; Vasung L; Rowitch DH; Huang EJ; Schwartz ML; Willemsen R; Oostra BA; Rakic P; Heffer M; Kostović I; Judaš M; Sestan N,False
14257001,22424946,2012 Apr 13,Leucyl-tRNA synthetase is an intracellular leucine sensor for the mTORC1-signaling pathway.,Han JM; Jeong SJ; Park MC; Kim G; Kwon NH; Kim HK; Ha SH; Ryu SH; Kim S,False
716197850,22036565,2011 Oct 28,Master transcription factors determine cell-type-specific responses to TGF-β signaling.,Mullen AC; Orlando DA; Newman JJ; Lovén J; Kumar RM; Bilodeau S; Reddy J; Guenther MG; DeKoter RP; Young RA,False
715897904,22579288,2012 May 11,BMP8B increases brown adipose tissue thermogenesis through both central and peripheral actions.,Whittle AJ; Carobbio S; Martins L; Slawik M; Hondares E; Vázquez MJ; Morgan D; Csikasz RI; Gallego R; Rodriguez-Cuenca S; Dale M; Virtue S; Villarroya F; Cannon B; Rahmouni K; López M; Vidal-Puig A,False
715847808,22559944,2012 May 11,Inhibition of SRGAP2 function by its human-specific paralogs induces neoteny during spine maturation.,Charrier C; Joshi K; Coutinho-Budd J; Kim JE; Lambert N; de Marchena J; Jin WL; Vanderhaeghen P; Ghosh A; Sassa T; Polleux F,False
14267281,22500798,2012 Apr 13,Dynamic reprogramming of the kinome in response to targeted MEK inhibition in triple-negative breast cancer.,Duncan JS; Whittle MC; Nakamura K; Abell AN; Midland AA; Zawistowski JS; Johnson NL; Granger DA; Jordan NV; Darr DB; Usary J; Kuan PF; Smalley DM; Major B; He X; Hoadley KA; Zhou B; Sharpless NE; Perou CM; Kim WY; Gomez SM; Chen X; Jin J; Frye SV; Earp HS; Graves LM; Johnson GL,False
715647849,22365814,2012 Mar 02,Mutually exclusive binding of telomerase RNA and DNA by Ku alters telomerase recruitment model.,Pfingsten JS; Goodrich KJ; Taabazuing C; Ouenzar F; Chartrand P; Cech TR,False
